open_time,symbol,rank,regime,regime_score,relative_score,momentum_24h,momentum_72h,selected,capital_percent,portfolio_deployed_percent
2026-05-20 01:00:00,DOGEUSDT,5,SLEEP,0.0,16.67,-1.4291,-4.9394,False,0.0,0.0
2026-05-20 01:00:00,XRPUSDT,6,SLEEP,0.0,15.83,-2.1164,-3.4692,False,0.0,0.0
2026-05-20 02:00:00,BTCUSDT,1,SLEEP,0.0,50.0,0.0952,-1.5471,False,0.0,0.0
2026-05-20 02:00:00,SOLUSDT,2,SLEEP,0.0,33.33,-1.0252,-2.3372,False,0.0,0.0
2026-05-20 02:00:00,ETHUSDT,3,SLEEP,0.0,30.83,-0.6537,-2.9924,False,0.0,0.0
2026-05-20 02:00:00,LINKUSDT,4,SLEEP,0.0,24.17,-1.7635,-1.7635,False,0.0,0.0
2026-05-20 02:00:00,DOGEUSDT,5,SLEEP,0.0,15.83,-1.517,-5.6046,False,0.0,0.0
2026-05-20 02:00:00,XRPUSDT,6,SLEEP,0.0,13.33,-1.9791,-3.9019,False,0.0,0.0
2026-05-20 03:00:00,BTCUSDT,1,SLEEP,0.0,45.83,-0.0828,-1.6729,False,0.0,0.0
2026-05-20 03:00:00,ETHUSDT,2,SLEEP,0.0,32.5,-0.9243,-3.2131,False,0.0,0.0
2026-05-20 03:00:00,SOLUSDT,3,SLEEP,0.0,30.0,-1.1402,-2.8083,False,0.0,0.0
2026-05-20 03:00:00,LINKUSDT,4,SLEEP,0.0,21.67,-2.1627,-2.3638,False,0.0,0.0
2026-05-20 03:00:00,DOGEUSDT,5,SLEEP,0.0,16.67,-1.3993,-5.7962,False,0.0,0.0
2026-05-20 03:00:00,XRPUSDT,6,SLEEP,0.0,15.83,-1.9662,-3.9586,False,0.0,0.0
2026-05-20 04:00:00,BTCUSDT,1,SLEEP,0.0,45.83,-0.1909,-1.7627,False,0.0,0.0
2026-05-20 04:00:00,ETHUSDT,2,SLEEP,0.0,33.33,-0.9691,-3.4014,False,0.0,0.0
2026-05-20 04:00:00,SOLUSDT,3,SLEEP,0.0,30.83,-1.0804,-3.0279,False,0.0,0.0
2026-05-20 04:00:00,LINKUSDT,4,SLEEP,0.0,22.5,-2.4641,-2.7636,False,0.0,0.0
2026-05-20 04:00:00,XRPUSDT,5,SLEEP,0.0,19.17,-1.9468,-3.9415,False,0.0,0.0
2026-05-20 04:00:00,DOGEUSDT,6,SLEEP,0.0,10.83,-2.6971,-6.6168,False,0.0,0.0
2026-05-20 05:00:00,BTCUSDT,1,SLEEP,0.0,50.83,0.3715,-1.1833,False,0.0,0.0
2026-05-20 05:00:00,ETHUSDT,2,SLEEP,0.0,34.17,-0.4487,-2.7577,False,0.0,0.0
2026-05-20 05:00:00,SOLUSDT,3,SLEEP,0.0,30.0,-0.4813,-2.4508,False,0.0,0.0
2026-05-20 05:00:00,LINKUSDT,4,SLEEP,0.0,20.0,-1.7231,-2.0245,False,0.0,0.0
2026-05-20 05:00:00,DOGEUSDT,5,SLEEP,0.0,16.67,-0.9566,-5.8727,False,0.0,0.0
2026-05-20 05:00:00,XRPUSDT,6,SLEEP,0.0,15.83,-1.0917,-3.4101,False,0.0,0.0
2026-05-20 06:00:00,BTCUSDT,1,SLEEP,0.0,49.17,0.4994,-0.8843,False,0.0,0.0
2026-05-20 06:00:00,ETHUSDT,2,SLEEP,0.0,34.17,-0.1764,-2.3464,False,0.0,0.0
2026-05-20 06:00:00,SOLUSDT,3,SLEEP,0.0,30.83,-0.3167,-2.1416,False,0.0,0.0
2026-05-20 06:00:00,LINKUSDT,4,SLEEP,0.0,22.5,-1.5746,-1.5746,False,0.0,0.0
2026-05-20 06:00:00,XRPUSDT,5,SLEEP,0.0,15.83,-1.0682,-3.3016,False,0.0,0.0
2026-05-20 06:00:00,DOGEUSDT,6,SLEEP,0.0,15.0,-0.4116,-5.1504,False,0.0,0.0
2026-05-20 07:00:00,BTCUSDT,1,SLEEP,0.0,49.17,0.0634,-1.1478,False,0.0,0.0
2026-05-20 07:00:00,ETHUSDT,2,SLEEP,0.0,35.83,-0.5245,-2.6022,False,0.0,0.0
2026-05-20 07:00:00,SOLUSDT,3,SLEEP,0.0,31.67,-0.8654,-2.5296,False,0.0,0.0
2026-05-20 07:00:00,LINKUSDT,4,SLEEP,0.0,19.17,-2.2449,-2.045,False,0.0,0.0
2026-05-20 07:00:00,XRPUSDT,5,SLEEP,0.0,19.17,-1.4762,-3.5324,False,0.0,0.0
2026-05-20 07:00:00,DOGEUSDT,6,SLEEP,0.0,12.5,-1.502,-5.98,False,0.0,0.0
2026-05-20 08:00:00,BTCUSDT,1,SLEEP,0.0,50.83,0.5313,-0.809,False,0.0,0.0
2026-05-20 08:00:00,ETHUSDT,2,SLEEP,0.0,35.0,-0.0848,-2.4722,False,0.0,0.0
2026-05-20 08:00:00,SOLUSDT,3,SLEEP,0.0,29.17,-0.3167,-2.1306,False,0.0,0.0
2026-05-20 08:00:00,LINKUSDT,4,SLEEP,0.0,20.0,-1.345,-1.5471,False,0.0,0.0
2026-05-20 08:00:00,XRPUSDT,5,SLEEP,0.0,17.5,-0.9257,-3.1531,False,0.0,0.0
2026-05-20 08:00:00,DOGEUSDT,6,SLEEP,0.0,15.0,-0.6318,-5.8669,False,0.0,0.0
2026-05-20 09:00:00,BTCUSDT,1,SLEEP,0.0,50.0,0.8674,-0.9766,False,0.0,0.0
2026-05-20 09:00:00,ETHUSDT,2,SLEEP,0.0,38.33,0.7032,-2.7792,False,0.0,0.0
2026-05-20 09:00:00,SOLUSDT,3,SLEEP,0.0,35.83,0.1534,-2.2903,False,0.0,0.0
2026-05-20 09:00:00,LINKUSDT,4,SLEEP,0.0,26.67,-0.1562,-2.1939,False,0.0,0.0
2026-05-20 09:00:00,XRPUSDT,5,SLEEP,0.0,16.67,-0.3491,-3.5755,False,0.0,0.0
2026-05-20 09:00:00,DOGEUSDT,6,SLEEP,0.0,10.0,-0.5087,-6.6973,False,0.0,0.0
2026-05-20 10:00:00,BTCUSDT,1,SLEEP,0.0,50.83,0.6173,-1.2089,False,0.0,0.0
2026-05-20 10:00:00,ETHUSDT,2,SLEEP,0.0,38.33,0.5882,-2.8921,False,0.0,0.0
2026-05-20 10:00:00,SOLUSDT,3,SLEEP,0.0,34.17,0.3306,-2.3218,False,0.0,0.0
2026-05-20 10:00:00,LINKUSDT,4,SLEEP,0.0,30.0,-0.0832,-2.1203,False,0.0,0.0
2026-05-20 10:00:00,XRPUSDT,5,SLEEP,0.0,12.5,-0.291,-3.7911,False,0.0,0.0
2026-05-20 10:00:00,DOGEUSDT,6,SLEEP,0.0,11.67,-0.2879,-7.0073,False,0.0,0.0
2026-05-20 11:00:00,BTCUSDT,1,SLEEP,0.0,51.67,0.8706,-1.318,False,0.0,0.0
2026-05-20 11:00:00,ETHUSDT,2,SLEEP,0.0,37.5,0.8267,-2.906,False,0.0,0.0
2026-05-20 11:00:00,SOLUSDT,3,SLEEP,0.0,35.0,0.3673,-2.5204,False,0.0,0.0
2026-05-20 11:00:00,LINKUSDT,4,SLEEP,0.0,34.17,0.0629,-2.4923,False,0.0,0.0
2026-05-20 11:00:00,XRPUSDT,5,SLEEP,0.0,12.5,-0.4883,-4.0138,False,0.0,0.0
2026-05-20 11:00:00,DOGEUSDT,6,SLEEP,0.0,11.67,-0.0096,-6.9949,False,0.0,0.0
2026-05-20 12:00:00,BTCUSDT,1,SLEEP,34.0,65.3,0.88,-0.954,False,0.0,0.0
2026-05-20 12:00:00,ETHUSDT,2,SLEEP,0.0,37.5,0.7326,-2.7476,False,0.0,0.0
2026-05-20 12:00:00,LINKUSDT,3,SLEEP,0.0,34.17,0.3344,-1.7195,False,0.0,0.0
2026-05-20 12:00:00,SOLUSDT,4,SLEEP,0.0,33.33,0.3774,-1.9133,False,0.0,0.0
2026-05-20 12:00:00,DOGEUSDT,5,SLEEP,0.0,20.0,0.0288,-7.0319,False,0.0,0.0
2026-05-20 12:00:00,XRPUSDT,6,SLEEP,0.0,12.5,-0.3049,-3.5127,False,0.0,0.0
2026-05-20 13:00:00,BTCUSDT,1,SLEEP,38.0,69.6,0.4317,-1.2766,False,0.0,0.0
2026-05-20 13:00:00,ETHUSDT,2,SLEEP,0.0,38.33,0.0746,-3.2621,False,0.0,0.0
2026-05-20 13:00:00,SOLUSDT,3,SLEEP,0.0,30.83,-0.1297,-1.9905,False,0.0,0.0
2026-05-20 13:00:00,LINKUSDT,4,SLEEP,0.0,25.83,-0.4697,-2.8033,False,0.0,0.0
2026-05-20 13:00:00,DOGEUSDT,5,SLEEP,0.0,12.5,-0.6423,-7.1569,False,0.0,0.0
2026-05-20 13:00:00,XRPUSDT,6,SLEEP,0.0,12.5,-0.9079,-3.8277,False,0.0,0.0
2026-05-20 14:00:00,BTCUSDT,1,SLEEP,43.0,59.35,1.3793,-0.7757,False,0.0,0.0
2026-05-20 14:00:00,SOLUSDT,2,SLEEP,0.0,48.33,2.0806,-0.5214,False,0.0,0.0
2026-05-20 14:00:00,LINKUSDT,3,SLEEP,0.0,40.0,1.4331,-1.0689,False,0.0,0.0
2026-05-20 14:00:00,ETHUSDT,4,SLEEP,0.0,30.0,1.3624,-2.3502,False,0.0,0.0
2026-05-20 14:00:00,XRPUSDT,5,SLEEP,0.0,17.5,0.4682,-2.8373,False,0.0,0.0
2026-05-20 14:00:00,DOGEUSDT,6,SLEEP,0.0,16.67,0.9189,-5.8133,False,0.0,0.0
2026-05-20 15:00:00,SOLUSDT,1,SLEEP,9.0,55.72,1.8371,-0.6246,False,0.0,0.0
2026-05-20 15:00:00,BTCUSDT,2,SLEEP,44.0,54.8,1.2209,-0.7635,False,0.0,0.0
2026-05-20 15:00:00,LINKUSDT,3,SLEEP,0.0,39.17,1.4647,-0.8342,False,0.0,0.0
2026-05-20 15:00:00,ETHUSDT,4,SLEEP,9.0,38.22,1.2587,-2.2758,False,0.0,0.0
2026-05-20 15:00:00,XRPUSDT,5,SLEEP,0.0,16.67,0.5486,-2.7243,False,0.0,0.0
2026-05-20 15:00:00,DOGEUSDT,6,SLEEP,0.0,15.83,0.5695,-5.6592,False,0.0,0.0
2026-05-20 16:00:00,SOLUSDT,1,SLEEP,36.0,69.53,1.9328,0.2202,False,0.0,0.0
2026-05-20 16:00:00,BTCUSDT,2,SLEEP,35.0,48.25,0.5774,-0.8916,False,0.0,0.0
2026-05-20 16:00:00,ETHUSDT,3,SLEEP,5.0,38.08,0.6761,-2.1558,False,0.0,0.0
2026-05-20 16:00:00,LINKUSDT,4,SLEEP,0.0,35.0,0.6485,-0.8041,False,0.0,0.0
2026-05-20 16:00:00,DOGEUSDT,5,SLEEP,0.0,18.33,0.2882,-5.1254,False,0.0,0.0
2026-05-20 16:00:00,XRPUSDT,6,SLEEP,0.0,17.5,0.204,-2.5857,False,0.0,0.0
2026-05-20 17:00:00,SOLUSDT,1,WATCH,47.0,75.32,2.1729,0.3247,False,0.0,0.0
2026-05-20 17:00:00,BTCUSDT,2,SLEEP,40.0,48.83,0.9266,-0.6672,False,0.0,0.0
2026-05-20 17:00:00,LINKUSDT,3,SLEEP,0.0,41.67,1.4932,-0.3922,False,0.0,0.0
2026-05-20 17:00:00,ETHUSDT,4,SLEEP,5.0,34.75,1.1698,-1.9769,False,0.0,0.0
2026-05-20 17:00:00,XRPUSDT,5,SLEEP,0.0,20.83,0.8358,-2.5301,False,0.0,0.0
2026-05-20 17:00:00,DOGEUSDT,6,SLEEP,0.0,12.5,0.7715,-4.9745,False,0.0,0.0
2026-05-20 18:00:00,SOLUSDT,1,WATCH,54.0,79.3,1.7305,-0.6942,False,0.0,0.0
2026-05-20 18:00:00,BTCUSDT,2,SLEEP,30.0,51.83,0.7966,-1.0898,False,0.0,0.0
2026-05-20 18:00:00,LINKUSDT,3,SLEEP,19.0,46.05,1.2856,-1.1111,False,0.0,0.0
2026-05-20 18:00:00,ETHUSDT,4,SLEEP,0.0,28.33,0.7952,-2.5767,False,0.0,0.0
2026-05-20 18:00:00,XRPUSDT,5,SLEEP,0.0,18.33,0.367,-3.3091,False,0.0,0.0
2026-05-20 18:00:00,DOGEUSDT,6,SLEEP,0.0,15.0,0.609,-5.7076,False,0.0,0.0
2026-05-20 19:00:00,SOLUSDT,1,SLEEP,40.0,69.67,2.1458,-0.7259,False,0.0,0.0
2026-05-20 19:00:00,LINKUSDT,2,SLEEP,24.0,49.13,1.9852,-1.0451,False,0.0,0.0
2026-05-20 19:00:00,BTCUSDT,3,SLEEP,30.0,47.67,1.1049,-0.9537,False,0.0,0.0
2026-05-20 19:00:00,ETHUSDT,4,SLEEP,0.0,33.33,1.229,-2.436,False,0.0,0.0
2026-05-20 19:00:00,XRPUSDT,5,SLEEP,0.0,23.33,1.1272,-3.5079,False,0.0,0.0
2026-05-20 19:00:00,DOGEUSDT,6,SLEEP,0.0,11.67,0.9393,-5.8696,False,0.0,0.0
2026-05-20 20:00:00,SOLUSDT,1,SLEEP,40.0,72.17,1.9761,-0.5768,False,0.0,0.0
2026-05-20 20:00:00,BTCUSDT,2,SLEEP,30.0,52.67,0.9059,-0.712,False,0.0,0.0
2026-05-20 20:00:00,LINKUSDT,3,SLEEP,24.0,49.13,1.7089,-0.9044,False,0.0,0.0
2026-05-20 20:00:00,ETHUSDT,4,SLEEP,29.0,38.05,0.828,-2.4489,False,0.0,0.0
2026-05-20 20:00:00,XRPUSDT,5,SLEEP,0.0,24.17,0.8612,-3.4731,False,0.0,0.0
2026-05-20 20:00:00,DOGEUSDT,6,SLEEP,0.0,11.67,0.5114,-5.7887,False,0.0,0.0
2026-05-20 21:00:00,SOLUSDT,1,SLEEP,40.0,72.17,1.8356,-1.0927,False,0.0,0.0
2026-05-20 21:00:00,LINKUSDT,2,SLEEP,24.0,52.47,1.6913,-1.5353,False,0.0,0.0
2026-05-20 21:00:00,BTCUSDT,3,SLEEP,30.0,51.83,0.6725,-1.1552,False,0.0,0.0
2026-05-20 21:00:00,ETHUSDT,4,SLEEP,29.0,43.05,0.6448,-2.7918,False,0.0,0.0
2026-05-20 21:00:00,XRPUSDT,5,SLEEP,0.0,19.17,0.5222,-3.9629,False,0.0,0.0
2026-05-20 21:00:00,DOGEUSDT,6,SLEEP,0.0,9.17,0.2802,-6.6888,False,0.0,0.0
2026-05-20 22:00:00,SOLUSDT,1,WATCH,50.0,77.5,2.3068,-0.2203,False,0.0,0.0
2026-05-20 22:00:00,LINKUSDT,2,SLEEP,35.0,53.25,1.8519,-0.6708,False,0.0,0.0
2026-05-20 22:00:00,BTCUSDT,3,SLEEP,30.0,46.0,1.0331,-0.6315,False,0.0,0.0
2026-05-20 22:00:00,ETHUSDT,4,SLEEP,23.0,44.52,1.0406,-2.3568,False,0.0,0.0
2026-05-20 22:00:00,DOGEUSDT,5,SLEEP,0.0,17.5,0.8077,-5.4145,False,0.0,0.0
2026-05-20 22:00:00,XRPUSDT,6,SLEEP,0.0,15.83,0.5817,-3.2715,False,0.0,0.0
2026-05-20 23:00:00,SOLUSDT,1,SLEEP,40.0,72.17,2.2304,1.091,False,0.0,0.0
2026-05-20 23:00:00,LINKUSDT,2,SLEEP,30.0,57.67,1.9683,0.6897,False,0.0,0.0
2026-05-20 23:00:00,BTCUSDT,3,SLEEP,30.0,46.83,0.9343,0.1221,False,0.0,0.0
2026-05-20 23:00:00,ETHUSDT,4,SLEEP,0.0,30.0,0.8291,-0.0732,False,0.0,0.0
2026-05-20 23:00:00,DOGEUSDT,5,SLEEP,0.0,15.83,0.6893,-4.8445,False,0.0,0.0
2026-05-20 23:00:00,XRPUSDT,6,SLEEP,0.0,15.0,0.4113,-2.4543,False,0.0,0.0
2026-05-21 00:00:00,LINKUSDT,1,SLEEP,44.0,66.47,2.3207,1.8908,False,0.0,0.0
2026-05-21 00:00:00,SOLUSDT,2,SLEEP,40.0,66.33,2.8612,1.4995,False,0.0,0.0
2026-05-21 00:00:00,BTCUSDT,3,SLEEP,40.0,47.17,1.5344,0.9806,False,0.0,0.0
2026-05-21 00:00:00,ETHUSDT,4,SLEEP,24.0,34.97,1.4981,1.2981,False,0.0,0.0
2026-05-21 00:00:00,DOGEUSDT,5,SLEEP,0.0,24.17,1.7319,-2.2347,False,0.0,0.0
2026-05-21 00:00:00,XRPUSDT,6,SLEEP,0.0,20.0,1.5121,-1.4395,False,0.0,0.0
2026-05-21 01:00:00,LINKUSDT,1,SLEEP,44.0,71.47,2.6956,2.0483,False,0.0,0.0
2026-05-21 01:00:00,SOLUSDT,2,SLEEP,40.0,64.67,2.5842,1.8357,False,0.0,0.0
2026-05-21 01:00:00,BTCUSDT,3,SLEEP,35.0,42.42,1.3575,0.9787,False,0.0,0.0
2026-05-21 01:00:00,ETHUSDT,4,SLEEP,33.0,41.52,1.2192,1.1112,False,0.0,0.0
2026-05-21 01:00:00,XRPUSDT,5,SLEEP,0.0,20.83,1.7194,-1.1262,False,0.0,0.0
2026-05-21 01:00:00,DOGEUSDT,6,SLEEP,0.0,20.0,1.8391,-1.9119,False,0.0,0.0
2026-05-21 02:00:00,SOLUSDT,1,SLEEP,44.0,70.63,3.1194,2.0262,False,0.0,0.0
2026-05-21 02:00:00,LINKUSDT,2,SLEEP,40.0,63.0,2.6294,1.8763,False,0.0,0.0
2026-05-21 02:00:00,BTCUSDT,3,SLEEP,44.0,50.63,1.65,1.4581,False,0.0,0.0
2026-05-21 02:00:00,ETHUSDT,4,SLEEP,35.0,37.42,1.5203,1.1745,False,0.0,0.0
2026-05-21 02:00:00,DOGEUSDT,5,SLEEP,0.0,23.33,2.4764,-1.4347,False,0.0,0.0
2026-05-21 02:00:00,XRPUSDT,6,SLEEP,0.0,20.83,2.1596,-0.8043,False,0.0,0.0
2026-05-21 03:00:00,SOLUSDT,1,SLEEP,44.0,70.63,3.2699,2.3571,False,0.0,0.0
2026-05-21 03:00:00,LINKUSDT,2,SLEEP,30.0,58.5,2.7579,2.542,False,0.0,0.0
2026-05-21 03:00:00,BTCUSDT,3,SLEEP,35.0,45.75,1.7663,1.5003,False,0.0,0.0
2026-05-21 03:00:00,ETHUSDT,4,SLEEP,40.0,38.83,1.6177,1.2896,False,0.0,0.0
2026-05-21 03:00:00,DOGEUSDT,5,SLEEP,0.0,25.83,2.6925,-0.8726,False,0.0,0.0
2026-05-21 03:00:00,XRPUSDT,6,SLEEP,0.0,20.0,2.0646,-0.646,False,0.0,0.0
2026-05-21 04:00:00,SOLUSDT,1,WATCH,54.0,78.47,3.2649,2.0174,False,0.0,0.0
2026-05-21 04:00:00,LINKUSDT,2,SLEEP,40.0,57.17,2.6105,1.86,False,0.0,0.0
2026-05-21 04:00:00,BTCUSDT,3,SLEEP,30.0,45.17,1.6351,1.2946,False,0.0,0.0
2026-05-21 04:00:00,ETHUSDT,4,SLEEP,40.0,38.83,1.5048,0.9483,False,0.0,0.0
2026-05-21 04:00:00,DOGEUSDT,5,SLEEP,3.0,30.52,3.0646,-1.1884,False,0.0,0.0
2026-05-21 04:00:00,XRPUSDT,6,SLEEP,0.0,17.5,1.6178,-0.9391,False,0.0,0.0
2026-05-21 05:00:00,SOLUSDT,1,SLEEP,40.0,65.5,2.0406,1.9444,False,0.0,0.0
2026-05-21 05:00:00,LINKUSDT,2,WATCH,45.0,61.08,1.0958,1.8612,False,0.0,0.0
2026-05-21 05:00:00,DOGEUSDT,3,SLEEP,39.0,52.55,2.289,-0.1885,False,0.0,0.0
2026-05-21 05:00:00,BTCUSDT,4,SLEEP,30.0,44.33,0.8174,1.1655,False,0.0,0.0
2026-05-21 05:00:00,ETHUSDT,5,SLEEP,40.0,43.0,0.502,0.8521,False,0.0,0.0
2026-05-21 05:00:00,XRPUSDT,6,SLEEP,0.0,13.33,0.4751,-1.0652,False,0.0,0.0
2026-05-21 06:00:00,SOLUSDT,1,SLEEP,40.0,68.83,1.5531,1.8527,False,0.0,0.0
2026-05-21 06:00:00,DOGEUSDT,2,SLEEP,43.0,52.68,0.9899,0.3629,False,0.0,0.0
2026-05-21 06:00:00,LINKUSDT,3,SLEEP,25.0,47.08,0.1766,1.7194,False,0.0,0.0
2026-05-21 06:00:00,BTCUSDT,4,SLEEP,25.0,44.58,0.2687,0.9226,False,0.0,0.0
2026-05-21 06:00:00,ETHUSDT,5,SLEEP,34.0,33.63,-0.2428,0.4502,False,0.0,0.0
2026-05-21 06:00:00,XRPUSDT,6,SLEEP,0.0,15.83,0.0073,-1.2676,False,0.0,0.0
2026-05-21 07:00:00,SOLUSDT,1,SLEEP,40.0,66.33,2.206,2.218,False,0.0,0.0
2026-05-21 07:00:00,LINKUSDT,2,SLEEP,30.0,56.0,1.19,2.2574,False,0.0,0.0
2026-05-21 07:00:00,DOGEUSDT,3,SLEEP,34.0,52.8,1.9496,1.2752,False,0.0,0.0
2026-05-21 07:00:00,BTCUSDT,4,SLEEP,30.0,43.5,0.7846,1.0578,False,0.0,0.0
2026-05-21 07:00:00,ETHUSDT,5,SLEEP,30.0,33.5,0.2498,0.6714,False,0.0,0.0
2026-05-21 07:00:00,XRPUSDT,6,SLEEP,0.0,14.17,0.5701,-0.7716,False,0.0,0.0
2026-05-21 08:00:00,SOLUSDT,1,WATCH,45.0,71.92,2.2123,2.2965,False,0.0,0.0
2026-05-21 08:00:00,DOGEUSDT,2,WATCH,54.0,65.13,1.9651,1.3889,False,0.0,0.0
2026-05-21 08:00:00,LINKUSDT,3,SLEEP,30.0,47.67,0.7285,2.0992,False,0.0,0.0
2026-05-21 08:00:00,BTCUSDT,4,SLEEP,40.0,43.83,0.6024,1.1477,False,0.0,0.0
2026-05-21 08:00:00,ETHUSDT,5,SLEEP,25.0,28.75,0.2979,0.7867,False,0.0,0.0
2026-05-21 08:00:00,XRPUSDT,6,SLEEP,0.0,22.5,0.7592,-0.5476,False,0.0,0.0
2026-05-21 09:00:00,SOLUSDT,1,SLEEP,40.0,68.83,1.8846,2.379,False,0.0,0.0
2026-05-21 09:00:00,DOGEUSDT,2,WATCH,45.0,62.75,1.534,1.1437,False,0.0,0.0
2026-05-21 09:00:00,LINKUSDT,3,SLEEP,19.0,48.55,0.3339,1.875,False,0.0,0.0
2026-05-21 09:00:00,BTCUSDT,4,SLEEP,25.0,33.75,0.1909,0.9097,False,0.0,0.0
2026-05-21 09:00:00,ETHUSDT,5,SLEEP,14.0,20.47,-0.0648,0.5244,False,0.0,0.0
2026-05-21 09:00:00,XRPUSDT,6,SLEEP,0.0,17.5,0.3066,-0.6291,False,0.0,0.0
2026-05-21 10:00:00,SOLUSDT,1,WATCH,48.0,73.27,0.8943,1.7565,False,0.0,0.0
2026-05-21 10:00:00,DOGEUSDT,2,SLEEP,43.0,57.68,0.1636,0.0288,False,0.0,0.0
2026-05-21 10:00:00,LINKUSDT,3,SLEEP,29.0,38.88,-0.4895,1.5409,False,0.0,0.0
2026-05-21 10:00:00,BTCUSDT,4,SLEEP,29.0,37.22,-0.412,0.5645,False,0.0,0.0
2026-05-21 10:00:00,ETHUSDT,5,SLEEP,10.0,19.5,-0.7805,-0.017,False,0.0,0.0
2026-05-21 10:00:00,XRPUSDT,6,SLEEP,0.0,17.5,-0.2992,-0.8706,False,0.0,0.0
2026-05-21 11:00:00,SOLUSDT,1,SLEEP,35.0,68.25,1.039,0.7298,False,0.0,0.0
2026-05-21 11:00:00,DOGEUSDT,2,SLEEP,18.0,46.43,0.5689,-0.7328,False,0.0,0.0
2026-05-21 11:00:00,LINKUSDT,3,SLEEP,15.0,42.58,0.0419,0.4206,False,0.0,0.0
2026-05-21 11:00:00,BTCUSDT,4,SLEEP,20.0,30.67,-0.2499,-0.1252,False,0.0,0.0
2026-05-21 11:00:00,ETHUSDT,5,SLEEP,0.0,15.0,-0.6122,-0.873,False,0.0,0.0
2026-05-21 11:00:00,XRPUSDT,6,SLEEP,0.0,14.17,-0.1391,-1.9275,False,0.0,0.0
2026-05-21 12:00:00,SOLUSDT,1,SLEEP,39.0,71.72,0.7638,0.2104,False,0.0,0.0
2026-05-21 12:00:00,DOGEUSDT,2,SLEEP,13.0,41.68,0.384,-1.692,False,0.0,0.0
2026-05-21 12:00:00,LINKUSDT,3,SLEEP,15.0,37.58,-0.2187,0.1149,False,0.0,0.0
2026-05-21 12:00:00,BTCUSDT,4,SLEEP,20.0,34.0,-0.4364,-0.4655,False,0.0,0.0
2026-05-21 12:00:00,ETHUSDT,5,SLEEP,0.0,15.83,-0.7868,-1.5709,False,0.0,0.0
2026-05-21 12:00:00,XRPUSDT,6,SLEEP,0.0,10.83,-0.6043,-2.4232,False,0.0,0.0
2026-05-21 13:00:00,SOLUSDT,1,SLEEP,44.0,72.3,1.6295,1.6295,False,0.0,0.0
2026-05-21 13:00:00,DOGEUSDT,2,SLEEP,38.0,54.6,1.0806,-0.314,False,0.0,0.0
2026-05-21 13:00:00,LINKUSDT,3,SLEEP,29.0,48.05,0.818,1.403,False,0.0,0.0
2026-05-21 13:00:00,BTCUSDT,4,SLEEP,24.0,33.3,-0.1061,0.2404,False,0.0,0.0
2026-05-21 13:00:00,ETHUSDT,5,SLEEP,0.0,22.5,-0.0071,-0.4904,False,0.0,0.0
2026-05-21 13:00:00,XRPUSDT,6,SLEEP,0.0,7.5,-0.1832,-1.7602,False,0.0,0.0
2026-05-21 14:00:00,SOLUSDT,1,SLEEP,39.0,70.88,0.1747,2.4172,False,0.0,0.0
2026-05-21 14:00:00,DOGEUSDT,2,SLEEP,27.0,42.98,-0.115,-0.0192,False,0.0,0.0
2026-05-21 14:00:00,LINKUSDT,3,SLEEP,14.0,36.3,-0.3324,2.0638,False,0.0,0.0
2026-05-21 14:00:00,BTCUSDT,4,SLEEP,16.0,33.03,-0.5959,0.7736,False,0.0,0.0
2026-05-21 14:00:00,ETHUSDT,5,SLEEP,0.0,21.67,-0.6224,0.5516,False,0.0,0.0
2026-05-21 14:00:00,XRPUSDT,6,SLEEP,0.0,5.83,-1.1797,-1.4882,False,0.0,0.0
2026-05-21 15:00:00,SOLUSDT,1,SLEEP,44.0,73.13,0.6285,2.6841,False,0.0,0.0
2026-05-21 15:00:00,DOGEUSDT,2,SLEEP,24.0,44.97,0.4799,0.7506,False,0.0,0.0
2026-05-21 15:00:00,LINKUSDT,3,SLEEP,20.0,43.17,0.1973,2.4204,False,0.0,0.0
2026-05-21 15:00:00,BTCUSDT,4,SLEEP,29.0,33.88,-0.253,1.1124,False,0.0,0.0
2026-05-21 15:00:00,ETHUSDT,5,SLEEP,0.0,26.67,-0.1919,1.1943,False,0.0,0.0
2026-05-21 15:00:00,XRPUSDT,6,SLEEP,0.0,8.33,-0.9602,-1.0969,False,0.0,0.0
2026-05-21 16:00:00,LINKUSDT,1,SLEEP,20.0,52.33,0.2286,2.3779,False,0.0,0.0
2026-05-21 16:00:00,SOLUSDT,2,SLEEP,25.0,46.25,-0.2659,2.2886,False,0.0,0.0
2026-05-21 16:00:00,DOGEUSDT,3,SLEEP,8.0,37.77,0.0958,0.8201,False,0.0,0.0
2026-05-21 16:00:00,BTCUSDT,4,SLEEP,9.0,34.05,-0.169,1.0443,False,0.0,0.0
2026-05-21 16:00:00,ETHUSDT,5,SLEEP,0.0,22.5,-0.3592,1.4339,False,0.0,0.0
2026-05-21 16:00:00,XRPUSDT,6,SLEEP,0.0,7.5,-1.0036,-1.2764,False,0.0,0.0
2026-05-21 17:00:00,SOLUSDT,1,STRONG,99.0,90.38,1.2367,3.7673,True,30.0,50.0
2026-05-21 17:00:00,LINKUSDT,2,STRONG,84.0,81.97,1.637,4.0297,True,20.0,50.0
2026-05-21 17:00:00,DOGEUSDT,3,SLEEP,39.0,58.38,1.6174,2.0863,False,0.0,50.0
2026-05-21 17:00:00,BTCUSDT,4,SLEEP,34.0,38.63,0.3873,1.5162,False,0.0,50.0
