decision_time,symbol,valid,score,entry_price,stop_price,risk_percent,projected_target,estimated_reward_percent,reward_risk,market_state,asset_shock,failed_checks,reasons
2026-05-01 11:00:00,SOLUSDT,False,64.0,83.95,83.43186009577705,0.6172006006229287,85.78161768925261,2.181795937168088,3.5349867368340915,NEUTRAL,NORMAL,trend_stack|trend_stability|reclaim|candle_quality|market_state|setup_score,controlled EMA pullback|projected R:R 3.53
2026-05-01 11:00:00,XRPUSDT,False,60.0,1.3766,1.3708305403597874,0.41910937383500596,1.409905255355674,2.419385105017714,5.772681920424362,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|adx|volume|market_state|setup_score,controlled EMA pullback|bullish EMA20 reclaim|projected R:R 5.77
2026-05-01 11:00:00,LINKUSDT,False,52.0,9.15,9.102741983578785,0.5164810537837786,9.446254453567342,3.237753590899904,6.268871950248476,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|adx|market_state|setup_score,bullish EMA20 reclaim|projected R:R 6.27
2026-05-01 11:00:00,DOGEUSDT,False,100.0,0.10833,0.10598914224914041,2.1608582579706312,0.1125852144377149,3.92801111207874,1.8178013747962023,NEUTRAL,NORMAL,volume|market_state,bullish EMA stack|trend stable 4-of-6h|controlled EMA pullback|bullish EMA20 reclaim|projected R:R 1.82
2026-05-01 12:00:00,BTCUSDT,False,34.0,77463.98,76782.91880595438,0.8791972656783381,78485.57179106842,1.3187958985175072,1.5,NEUTRAL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|rsi|reward_risk|candle_quality|setup_score,
2026-05-01 12:00:00,ETHUSDT,False,52.0,2286.45,2269.996492849304,0.7196093135951241,2352.9248916907545,2.9073407111791076,4.040165484593593,NEUTRAL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|candle_quality|setup_score,projected R:R 4.04
2026-05-01 12:00:00,SOLUSDT,False,48.0,84.01,83.45077951050423,0.6656594328005853,85.778287854306,2.1048540106011133,3.1620584143839126,NEUTRAL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|volume|candle_quality|market_state|setup_score,projected R:R 3.16
2026-05-01 12:00:00,XRPUSDT,False,42.0,1.3779,1.372259787476945,0.4093339518872778,1.409833451401697,2.3175449162999584,5.661746125906905,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|reclaim|volume|candle_quality|market_state|setup_score,controlled EMA pullback|projected R:R 5.66
2026-05-01 12:00:00,LINKUSDT,False,40.0,9.15,9.103546127608872,0.5076925944385557,9.44580770688396,3.232871113485894,6.367772839115456,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|reclaim|adx|candle_quality|market_state|setup_score,controlled EMA pullback|projected R:R 6.37
2026-05-01 12:00:00,DOGEUSDT,False,86.0,0.10885,0.10654634637420181,2.1163561100580557,0.11257591340644955,3.4229797027556748,1.6173930684386457,NEUTRAL,NORMAL,pullback_zone|reclaim|market_state,bullish EMA stack|trend stable 4-of-6h|projected R:R 1.62
