window,symbol,route,entry_time,exit_time,exit_reason_diag,profit_diag,realized_r,strict_mfe_r,strict_mae_r,strict_mfe_percent,strict_mae_percent,reached_0_5r,reached_1r,reached_2r,partial_profit_taken_diag,bars_before_exit,entry_price,initial_stop,final_stop,initial_quantity,buy_fee,sell_fees,profit_trade,partial_profit_taken_trade,exit_reason_trade,fees,gross_before_fees,final_stop_r,mfe_bucket
2023,LINKUSDT,IGNITION,2023-01-21 17:00:00,2023-01-21 23:00:00,MARKET SEVERE SHOCK,-16.03899704,-0.5381655188650902,0.6836695641561069,0.6499649819898751,1.4501325666497795,1.3786417254494596,True,False,False,False,24,6.999498,6.85103154,6.92977727,200.73956811,1.40507621,1.39183412,-16.03899704,False,MARKET SEVERE SHOCK,2.7969103300000002,-13.242086710000002,-0.4696059298510943,0.5-1R
2023,LINKUSDT,IGNITION,2023-01-23 01:00:00,2023-01-23 15:00:00,MARKET SEVERE SHOCK,-32.06772478,-1.0777264474257355,0.5628509087817113,1.3093776809679625,1.6217119830808466,3.772639330369952,True,False,False,False,56,7.1185575,6.91345434,6.95372911,145.07322163,1.03271207,1.00267974,-32.06772478,False,MARKET SEVERE SHOCK,2.03539181,-30.03233297,-0.8036365212510619,0.5-1R
2023,LINKUSDT,IGNITION,2023-01-24 11:00:00,2023-01-24 13:45:00,STOP LOSS,-34.31495049,-1.2177261377809403,0.3999737661491419,1.3382654123565605,0.4560298953321881,1.5258226603193914,False,False,False,False,11,7.1145555,7.03343893,7.03343893,347.39548544,2.47156446,2.44216324,-34.31495049,False,STOP LOSS,4.913727700000001,-29.40122279,-1.0,<0.5R
2023,LINKUSDT,IGNITION,2023-01-26 17:00:00,2023-01-27 01:30:00,STOP LOSS,24.10974621,0.8157357695148959,2.4241718452735057,0.2868320724807696,4.402396174842336,0.5208988880773718,True,True,True,True,34,7.007502,6.88024287,7.01834456,232.24917645,1.62748657,1.65487868,24.10974621,True,STOP LOSS,3.28236525,27.392111460000002,0.08520064532894746,>=2R
2023,LINKUSDT,IGNITION,2023-01-29 15:00:00,2023-01-29 16:15:00,STOP LOSS,-35.3563306,-1.1933354011413668,0.0348037230184198,1.0399706481226592,0.0446490306375056,1.3341584549894323,False,False,False,False,5,7.397697,7.30279336,7.30279336,312.19201561,2.30950194,2.27873384,-35.3563306,False,STOP LOSS,4.58823578,-30.76809482,-1.0,<0.5R
2023,LINKUSDT,IGNITION,2023-02-03 15:00:00,2023-02-04 05:30:00,STOP LOSS,-31.50444194,-1.067148152069002,0.5754393106806518,1.0431400255888172,1.037785281487924,1.8812676593236608,True,False,False,False,58,7.2626295,7.13165044,7.14082574,225.39548129,1.63696387,1.6087051,-31.50444194,False,STOP LOSS,3.24566897,-28.25877297,-0.9299483444147427,0.5-1R
2023,LINKUSDT,IGNITION,2023-02-08 12:00:00,2023-02-08 15:15:00,STOP LOSS,-40.41585721,-1.3734008643015785,0.801274261379546,1.3844227875765474,0.9735929156927238,1.6821508979802926,True,False,False,False,13,7.229613,7.14176917,7.14176917,334.99877222,2.42191148,2.38630384,-40.41585721,False,STOP LOSS,4.80821532,-35.60764189,-1.0,0.5-1R
2023,LINKUSDT,IGNITION,2023-02-17 09:00:00,2023-02-17 15:00:00,STOP LOSS,-0.1410236,-0.0048120527712505,1.0514766028919678,0.5431221149969047,1.6172365981332426,0.8353556885742434,True,True,False,False,24,7.257627,7.14600017,7.26851344,262.53839378,1.90540574,1.9090792,-0.1410236,False,STOP LOSS,3.81448494,3.67346134,0.0975252992492944,1-2R
2023,SOLUSDT,ADAPTIVE_BREAKOUT,2023-02-18 02:00:00,2023-02-18 07:15:00,STOP LOSS,-34.68374936,-1.183507184222897,0.0571724493389839,1.1983301438859353,0.0772418203287046,1.618982617303994,False,False,False,False,21,23.581785,23.26318749,23.26318749,91.98409998,2.16914927,2.13877344,-34.68374936,False,STOP LOSS,4.30792271,-30.37582665,-1.0,<0.5R
2023,LINKUSDT,IGNITION,2023-02-20 10:00:00,2023-02-20 16:30:00,STOP LOSS,-32.01583404,-1.0963630496049428,0.1474453299419419,1.1027586036100077,0.3765889278260553,2.8165468539964884,False,False,False,False,26,8.2051005,7.99553469,7.99553469,139.34455389,1.14333607,1.11357715,-32.01583404,False,STOP LOSS,2.25691322,-29.75892082,-1.0,<0.5R
2023,LINKUSDT,IGNITION,2023-03-14 20:00:00,2023-03-14 20:45:00,STOP LOSS,-33.6781148,-1.1570926100178036,0.1494849157489403,1.0373347183790236,0.2355964874705466,1.6348968372956325,False,False,False,False,3,7.0035,6.89312097,6.89312097,263.68964765,1.84675045,1.81673582,-33.6781148,False,STOP LOSS,3.66348627,-30.014628530000003,-1.0,<0.5R
2023,LINKUSDT,IGNITION,2023-03-19 15:00:00,2023-03-19 20:45:00,STOP LOSS,-1.59359775,-0.0549426066212289,1.423902848702416,0.6497760847092221,2.138404481969536,0.9758278755359158,True,True,False,False,23,7.1285625,7.02150639,7.14051632,270.93055677,1.93134541,1.93361677,-1.59359775,False,STOP LOSS,3.86496218,2.27136443,0.11165939057564796,1-2R
2023,LINKUSDT,IGNITION,2023-03-21 20:00:00,2023-03-22 00:45:00,STOP LOSS,-1.55915053,-0.0537638263057815,1.3807669028344571,0.1005172924453695,2.572700461144611,0.1872878645167047,True,True,False,False,19,7.2826395,7.14694643,7.29356346,213.71756088,1.55642795,1.55798321,-1.55915053,False,STOP LOSS,3.11441116,1.55526063,0.08050492187994189,1-2R
2023,LINKUSDT,IGNITION,2023-03-23 09:00:00,2023-03-23 19:00:00,STOP LOSS,9.5139755,0.4374948595008683,1.7748582879695105,0.6607187185982614,3.33403179233785,1.241145407794479,True,True,False,False,40,7.387692,7.24891585,7.4669903,156.70189171,1.15766531,1.16950646,9.5139755,False,STOP LOSS,2.32717177,11.84114727,0.5714115862127578,1-2R
2023,SOLUSDT,ADAPTIVE_BREAKOUT,2023-03-29 05:00:00,2023-03-29 15:15:00,STOP LOSS,11.29711727,0.3892355766980049,2.4438421097902743,0.4602850484872647,3.057031981378981,0.5757761960722162,True,True,True,True,41,20.920455,20.65875847,20.95183568,110.90653686,2.32021521,2.33616871,11.29711727,True,STOP LOSS,4.65638392,15.953501189999999,0.11991248030685708,>=2R
2023,LINKUSDT,IGNITION,2023-03-30 11:00:00,2023-03-30 14:00:00,STOP LOSS,-34.22022446,-1.1776626879723562,0.1385638401710091,1.0240063972364883,0.1933110523845627,1.428596046804181,False,False,False,False,12,7.3986975,7.29547793,7.29547793,281.51393208,2.08283643,2.05275179,-34.22022446,False,STOP LOSS,4.13558822,-30.08463624,-1.0,<0.5R
2023,LINKUSDT,IGNITION,2023-03-31 08:00:00,2023-04-01 06:45:00,STOP LOSS,-2.40887862,-0.1109248369276787,0.9098150081667932,0.611349977854848,2.332005346015592,1.5669904363488534,True,False,False,False,91,7.5147555,7.32213997,7.50533781,112.74435804,0.84724628,0.84653118,-2.40887862,False,STOP LOSS,1.6937774600000002,-0.7151011599999997,-0.048893721082611544,0.5-1R
2023,LINKUSDT,IGNITION,2023-04-05 01:00:00,2023-04-05 11:00:00,STOP LOSS,-10.72044386,-0.3703363250219786,0.5037970582292004,0.2940842890129566,1.1334162637983858,0.6616154474312699,True,False,False,False,40,7.5207585,7.35156041,7.47683057,171.08857068,1.28671582,1.27856065,-10.72044386,False,STOP LOSS,2.5652764699999997,-8.155167389999999,-0.259624266444146,0.5-1R
